Subject,Category,ID,Question,Option1,Option2,Option3,Option4,Answer,KnowledgeTag,Explanation,KeywordTag
[丙級學科題庫] 烘焙食品,工作項目 06：食品之貯存,29,麵粉貯藏之理想濕度為？,10～20％,30～40％,55～65％,90～100％,3,環境控制,麵粉住的地方濕度要剛好，55% 到 65% 最舒服，不會太乾也不會太濕。,麵粉濕度
[丙級學科題庫] 烘焙食品,工作項目 06：食品之貯存,30,新鮮雞蛋買來後最好放置於？,室溫,冷藏冰箱,冷凍庫,不必注意,2,低溫冷藏,雞蛋從超市買回來，第一件事就是要送進冷藏冰箱，這樣才新鮮。,雞蛋保存
[丙級學科題庫] 烘焙食品,工作項目 06：食品之貯存,31,一般沙拉油放置一段時間，會？,長黴菌,酸敗,發酵,結晶,2,品質變化,沙拉油如果放太久或照到陽光，會產生一種難聞的味道，這就是「酸敗」了。,油品質變
[丙級學科題庫] 烘焙食品,工作項目 06：食品之貯存,32,下列何者無法延長烘焙食品之保存期間？,加防腐劑,適當包裝,注意保存條件,加熱處理,4,食品科學,加熱處理雖然可以殺菌，但沒辦法讓東西放更久，還是要靠包裝和低溫才行。,保存期限
[丙級學科題庫] 烘焙食品,工作項目 06：食品之貯存,33,冷凍蛋解凍後最好？,1 天內用完,3 天用完,1 週用完,1 個月用完,1,原料管理,冷凍蛋解凍後，就像打開的罐頭，要趕快在一天之內用完才衛生。,解凍使用
[丙級學科題庫] 烘焙食品,工作項目 06：食品之貯存,34,烘焙食品超過保存期限應？,回收再利用,丟棄,減價出售,贈送客戶 才正確,2,安全守則,過期的東西就像壞掉的玩具，不能再用了，一定要直接丟掉才不會讓客人生病。,過期處理
[丙級學科題庫] 烘焙食品,工作項目 06：食品之貯存,35,食品之貯存應考慮？,分門別類,全部集中,方便性即可,隨心所欲,1,倉儲管理,東西不能亂塞！要像整理書包一樣「分門別類」，找東西快也比較衛生。,分類貯存
[丙級學科題庫] 烘焙食品,工作項目 06：食品之貯存,36,冰淇淋蛋糕一定要？,冷藏,冷凍,常溫,10℃ 保存,2,產品特性,冰淇淋蛋糕不冰就會變奶昔！一定要住在冷凍庫裡，才能保持硬梆梆的形狀。,冷凍保存
[丙級學科題庫] 烘焙食品,工作項目 06：食品之貯存,37,麵包放置一段時間後會變硬是因為？,蛋白質老化,澱粉老化,油脂老化,維他命老化 之關係,2,烘焙原理,麵包變硬不是因為水分跑掉，而是裡面的「澱粉」變老了，這叫澱粉老化。,麵包老化
[丙級學科題庫] 烘焙食品,工作項目 06：食品之貯存,38,冷凍食品之保存溫度為？,0℃,4℃,－5℃,－18℃ 以下,4,冷凍技術,冷凍庫的標準溫度是零下 18 度，比冰塊還要冷很多，細菌完全動不了。,冷凍溫度
[丙級學科題庫] 烘焙食品,工作項目 06：食品之貯存,39,下列何種材料無法用以延緩麵包老化？,乳化劑,糖,油脂,膨大劑,4,烘焙原理,膨大劑（像小蘇打）是讓蛋糕長高的，它沒辦法幫麵包保持柔軟、延緩老化喔！,延緩老化
[丙級學科題庫] 烘焙食品,工作項目 06：食品之貯存,40,下列何種原因不會造成麵包產品貯藏性不良？,包裝不良,冷卻不足即包裝,衛生條件差,奶粉太多,4,品質管理,奶粉加多少跟麵包會不會壞掉沒有直接關係，包裝和衛生才是關鍵。,貯藏性
[丙級學科題庫] 烘焙食品,工作項目 06：食品之貯存,41,食品原料僅當做加工前之原料而已，故保存時？,不必考慮保存條件,隨地存放,一律在冷凍庫,依其性質分開保存,4,分類管理,每種原料都有不同的脾氣，要依照它們的性質（有的要冰、有的要乾）分開保存。,原料保存
[丙級學科題庫] 烘焙食品,工作項目 06：食品之貯存,42,為避免蛋糕容易發黴，出爐後應？,隨便放置,放在熱而潮濕的地方,放在乾燥陰涼處,與舊產品放在一起,3,衛生安全,蛋糕出爐要放在乾燥陰涼的地方，這樣它才不會因為流汗（水氣）而發霉。,冷卻環境
[丙級學科題庫] 烘焙食品,工作項目 06：食品之貯存,43,冷藏食品溫度要保持在？,0℃以下,15℃以下,7℃以下,－4℃以下,3,食品安全,記住這個數字：冷藏就是要保持在 7 度以下，這是食品安全的金牌準則。,冷藏溫度
[丙級學科題庫] 烘焙食品,工作項目 06：食品之貯存,44,使用食品添加物時應？,與其他原料並列貯存,分開貯存，並由專人管理,不必特別注意,一律放在冰箱中,2,安全規範,添加物要單獨住在自己的櫃子裡，並請專人看管，不能跟其他食材混在一起喔！,添加物管理
[丙級學科題庫] 烘焙食品,工作項目 06：食品之貯存,45,調理麵包使用之蔬菜應洗滌，殺菁後才使用，下列各項何者為正確？,處理過之蔬菜可置於常溫下慢慢使用,使用後之剩餘蔬菜不須冷藏，隔天再使用,調理麵包加工時可不戴衛生手套，不必消毒,應儘速使用完畢,4,原料管理,蔬菜洗好切好就要趕快用完，不能在外面放太久，不然會變得黃黃爛爛的。,蔬菜處理
[丙級學科題庫] 烘焙食品,工作項目 06：食品之貯存,46,下列何者應貯存於7℃以下之冷藏櫃販售？,布丁派,海綿蛋糕,椰子餅乾,葡萄土司,1,產品安全,布丁派裡面有滿滿的蛋奶，一定要冰在 7 度以下的冷藏櫃，才不會變質。,冷藏販售
[丙級學科題庫] 烘焙食品,工作項目 06：食品之貯存,47,新鮮酵母最適當之貯存溫度範圍？,－20℃,－10℃～－5℃,1～10℃,20℃以上,3,原料管理,新鮮酵母是有生命的！它最喜歡 1 到 10 度，太冷會凍死，太熱會熱死。,酵母存放
[丙級學科題庫] 烘焙食品,工作項目 06：食品之貯存,48,液體蛋是很方便之烘焙材料，下列敘述何者不正確？,液體蛋應冷藏以防變質,液體蛋變質時初期pH 值會升高,液體蛋可加糖冷凍保存,液體蛋可以常溫保存,4,低溫貯存,液體蛋絕對不能放在常溫！它非常容易壞掉，一定要乖乖待在冰箱裡。,液體蛋
[丙級學科題庫] 烘焙食品,工作項目 06：食品之貯存,49,下列何種油脂貯存於較高溫（如35℃）易變質？,氫化棕櫚油,自製豬油,氫化豬油,椰子油,2,品質變化,自製的豬油沒有加防腐劑，如果放在太熱的地方（35度），很快就會臭掉變質。,油脂保存
[丙級學科題庫] 烘焙食品,工作項目 06：食品之貯存,50,巧克力應貯存於？,高濕度之場所,高溫日照之地區,低溫乾燥之場所,隨處均可放置,3,貯藏環境,巧克力怕熱也怕濕，要放在涼爽又乾燥的地方，不然會融化或是表面白白的。,巧克力
[丙級學科題庫] 烘焙食品,工作項目 06：食品之貯存,51,下列敘述何者不正確？,食品包裝標示應合乎法律規定,內包裝印刷愈漂亮愈好所以油墨種類要多,包材選擇要適合產品特性，不可一成不變,包材選擇亦應考慮環保因素,2,包裝規範,包裝不是漂亮就好，最重要是能保護食物、標示清楚，油墨太多反而不環保喔！,包裝常識
[丙級學科題庫] 烘焙食品,工作項目 06：食品之貯存,52,製作布丁餡其貯存時考慮之因素不包含？,水分含量,澱粉的老化,pH 值,未變性蛋白質的存在,3,品質因素,煮布丁餡要考慮水份和老化，但 pH 值（酸鹼度）通常不是製作布丁時首要考慮的喔。,布丁製作
[丙級學科題庫] 烘焙食品,工作項目 06：食品之貯存,53,有關麵粉之貯藏，下列何者有誤？,貯藏之場所必須乾淨，良好之通風設備,溫度在18～24℃,相對濕度在55%～65%,麵粉靠近牆壁放置,4,乾倉管理,麵粉絕對不能靠牆放喔！要留一點空間通風，才不會因為牆壁潮濕而跟著發霉。,麵粉存放
[丙級學科題庫] 烘焙食品,工作項目 06：食品之貯存,54,雞蛋及其相關產品所引起的食物中毒，是由下列何種菌造成？,金黃色葡萄球菌,大腸桿菌,沙門氏桿菌,肉毒桿菌,3,食品中毒,雞蛋的殼上常常躲著小細菌叫「沙門氏桿菌」，所以處理完雞蛋一定要洗手喔！,沙門氏桿菌
[丙級學科題庫] 烘焙食品,工作項目 06：食品之貯存,55,蛋經貯藏後蛋白會釋出二氧化碳，使其pH 值升高至？,6～6.5,7～7.5,8～8.5,9～9.5 ，會使蛋白的黏度減少，降低起泡性,4,原料科學,蛋放久了會釋放二氧化碳，pH 值會升到 9 以上，這時候蛋白會變稀，變得很難打發。,雞蛋變化
[丙級學科題庫] 烘焙食品,工作項目 06：食品之貯存,56,低溫食品之理貨及裝卸，應於攝氏幾度以下場所迅速進行。,15,20,25,30,1,物流衛生,搬運冷冰冰的食物時，環境要在 15 度以下趕快搬完，才不會讓食物「流汗」變質。,理貨作業
[丙級學科題庫] 烘焙食品,工作項目 06：食品之貯存,57,下列何者不是實施食品HACCP 制度之特色？,強調之基本精神為『源頭管理』、『自主管理』、『產品責任保證』,強調以『製程監控』之事先預防非僅以『最終產品檢驗』之事後補救為管理方式,制度建立依食品種類、特性、製程及食品工廠之軟硬體不同會有所不同,重視傳統性之管理,4,品質管理,HACCP 是現代化的科學管理，它重視的是「預防」和「監控」，不是傳統舊方法喔。,HACCP
[丙級學科題庫] 烘焙食品,工作項目 06：食品之貯存,58,對於一般食品工廠作業區之清潔度區分，下列敘述何者正確？,即食性成品之內包裝室屬於準清潔作業區,加工調理場屬於清潔作業區,即食性成品之冷卻場所屬於準清潔作業區,外包裝室屬於一般作業區,4,環境衛生,外包裝室只是套袋子的地方，不需要像內包裝室那麼嚴格，屬於一般作業區。,區分作業區
[丙級學科題庫] 烘焙食品,工作項目 06：食品之貯存,59,食物不可暴露在危險溫度帶超過4 小時，此溫度帶是,18～40℃,60℃以上,60℃以下,5～60℃,4,食品安全,5 到 60 度是細菌最愛去開派對的溫度！食物絕對不能在這裡待超過 4 小時喔！,危險溫度帶
[丙級學科題庫] 中式麵食加工,工作項目 01：產品分類,,春捲皮屬於,冷水麵食,燙麵食,糕(漿)皮麵食,酥(油)皮麵食,1,麵糰分類,春捲皮是用涼涼的水去和麵粉做的，所以它是屬於最標準的冷水麵食喔！,冷水麵食
[丙級學科題庫] 中式麵食加工,工作項目 01：產品分類,,銀絲捲屬於,冷水麵食,燙麵食,發粉麵食(蒸),發酵麵食,4,麵糰分類,銀絲捲吃起來軟軟的，是因為加了酵母讓麵糰長大，這就是發酵麵食。,發酵麵食
[丙級學科題庫] 中式麵食加工,工作項目 01：產品分類,,糕(漿)皮麵食一般是用下列何種方式製作,煮,蒸,煎,烤,4,熟成方式,像是月餅或鳳梨酥這種糕漿皮點心，都是放進烤箱裡面烤熟的。,烤
[丙級學科題庫] 中式麵食加工,工作項目 01：產品分類,,牛肉餡餅是屬於,糕(漿)皮麵食,溫水麵食,燙麵食,酥(油)皮麵食,3,麵糰分類,牛肉餡餅的皮是用熱水燙過的麵糰做的，這樣冷掉才不會硬梆梆的，這叫做燙麵食。,燙麵食
[丙級學科題庫] 中式麵食加工,工作項目 01：產品分類,,下列產品中那一項不屬於中式麵食,咖哩餃,鳳梨酥,南瓜派,太陽餅,3,產品分類,南瓜派是外國人常吃的甜點，屬於西式烘焙，不屬於我們中式麵食的範圍喔。,南瓜派
[丙級學科題庫] 中式麵食加工,工作項目 01：產品分類,,下列何者屬於冷水麵食,生鮮麵條,千層酥,蒸餃,叉燒包,1,麵糰分類,生鮮麵條是用冷水和麵粉揉成的，所以它是最標準的冷水麵食。,生鮮麵條
[丙級學科題庫] 中式麵食加工,工作項目 01：產品分類,,下列何者屬於發粉麵食(油炸),烏龍麵,菜肉包,燒賣,開口笑,4,麵糰分類,開口笑加了發粉，而且是放進油鍋裡炸出來的，所以是油炸的發粉麵食。,開口笑
[丙級學科題庫] 中式麵食加工,工作項目 01：產品分類,,下列何者不屬於燙麵食,餡餅,韭菜盒子,水餃,水晶餃,3,麵糰分類,水餃皮是用冷水和麵糰做的，所以它是冷水麵食，不是用熱水做的燙麵喔。,水餃
[丙級學科題庫] 中式麵食加工,工作項目 01：產品分類,,下列何者屬於糕(漿)皮類麵食,開口笑,廣式月餅,咖哩餃,麻花,2,產品分類,廣式月餅的外皮是用糖漿和麵粉揉成的，吃起來軟軟的，這就是糕漿皮麵食。,廣式月餅
[丙級學科題庫] 中式麵食加工,工作項目 01：產品分類,,叉燒包的熟製方法是,烘烤,蒸,油炸,烙,2,熟成方式,叉燒包是要放進蒸籠裡用熱氣蒸熟的，這樣才會白白胖胖的。,蒸
[丙級學科題庫] 中式麵食加工,工作項目 01：產品分類,,饅頭屬於,發酵麵食,糕(漿)皮麵食,酥(油)皮麵食,發粉麵食(蒸),1,麵糰分類,饅頭要加酵母等它慢慢膨脹發酵，所以它是發酵麵食。,發酵麵食
[丙級學科題庫] 中式麵食加工,工作項目 01：產品分類,,沙琪瑪屬於,發酵麵食,糕(漿)皮麵食,發粉麵食(油炸),酥(油)皮麵食,3,麵糰分類,沙琪瑪是把加了發粉的麵糰切條拿去油炸，所以是油炸發粉麵食。,發粉麵食
[丙級學科題庫] 中式麵食加工,工作項目 01：產品分類,,銀絲捲屬於下列何種麵食,冷水麵食,燙麵食,發酵麵食,發粉麵食(蒸),3,麵糰分類,銀絲捲跟饅頭一樣，都是加了酵母發酵做出來的發酵麵食喔。,發酵麵食
[丙級學科題庫] 中式麵食加工,工作項目 01：產品分類,,兩相好屬於下列何種麵食,冷水麵食,燙麵食,發酵麵食,發粉麵食(油炸),4,麵糰分類,兩相好（雙胞胎）是加了發粉的麵糰拿去油炸，吃起來才會膨膨脆脆的。,發粉麵食
[丙級學科題庫] 中式麵食加工,工作項目 01：產品分類,,馬拉糕屬於下列何種麵食,冷水麵食,燙麵食,發酵麵食,發粉麵食(蒸),4,麵糰分類,馬拉糕是加了發粉再拿去蒸熟的，所以吃起來像海綿蛋糕一樣鬆軟。,發粉麵食
[丙級學科題庫] 中式麵食加工,工作項目 01：產品分類,,餛飩屬於,發酵麵食,酥(油)皮麵食,發粉麵食,水調(和)麵類麵食,4,麵糰分類,餛飩皮只加了水和麵粉調和，沒有加酵母或發粉，所以是水調麵食。,水調麵食
[丙級學科題庫] 中式麵食加工,工作項目 01：產品分類,,下列何種產品不需使用鹼來增加產品韌性或改善酸鹼度,油麵,饅頭,手拉麵,蛋黃酥,4,原料功能,蛋黃酥靠的是一層油一層麵皮的層次，不需要像油麵那樣加鹼水來增加彈性。,蛋黃酥
[丙級學科題庫] 中式麵食加工,工作項目 01：產品分類,,下列何種產品屬於發粉麵食(蒸),貓耳朵,千層酥,燒餅,馬拉糕,4,麵糰分類,馬拉糕裡面有加發粉，而且是放進蒸籠裡蒸熟的點心。,馬拉糕
[丙級學科題庫] 中式麵食加工,工作項目 01：產品分類,,下列何種產品不具有層次,貓耳朵,咖哩餃,香妃酥,老婆餅,1,產品特性,貓耳朵是一塊塊結實的麵疙瘩，不像咖哩餃或老婆餅那樣有一層層酥脆的皮。,貓耳朵
[丙級學科題庫] 中式麵食加工,工作項目 01：產品分類,,下列何種產品屬於冷水麵食,油麵,饅頭,燒賣,蛋黃酥,1,麵糰分類,油麵是一般的冷水麵條煮熟後拌上油脂，它的基礎是冷水麵喔。,油麵
[丙級學科題庫] 中式麵食加工,工作項目 01：產品分類,,巧果屬於下列何種麵食,冷水麵食,燙麵食,發酵麵食,油炸麵食,4,麵糰分類,巧果是把麵皮切成小塊放進油鍋炸脆，所以它是油炸麵食。,油炸麵食
[丙級學科題庫] 中式麵食加工,工作項目 01：產品分類,,鍋貼屬於煎製之下列何麵食,冷水麵食,發粉麵食,燙麵食,酥(油)皮麵食,1,麵糰分類,鍋貼的皮是用冷水和麵粉揉成的，跟水餃皮一樣是冷水麵食。,冷水麵食
